Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
WP_054022242.1_M8,Extracellular,Signal peptide,Soluble,0.1598999947309494,0.3050999939441681,0.5063999891281128,0.094200000166893,0.10119999945163727,0.09319999814033508,0.03709999844431877,0.10140000283718109,0.12639999389648438,0.04729999974370003,0.37790000438690186,0.06310000270605087,0.2827000021934509,0.8199999928474426
WP_054022242.1_M9,Extracellular,Signal peptide,Soluble,0.15719999372959137,0.16449999809265137,0.6363000273704529,0.0729999989271164,0.10019999742507935,0.06040000170469284,0.06069999933242798,0.18219999969005585,0.15150000154972076,0.00800000037997961,0.42500001192092896,0.04910000041127205,0.29829999804496765,0.8176000118255615
SUD16364.1,Extracellular,Signal peptide,Soluble,0.17409999668598175,0.11299999803304672,0.8783000111579895,0.09839999675750732,0.19030000269412994,0.0803999975323677,0.09309999644756317,0.21230000257492065,0.11289999634027481,0.0032999999821186066,0.3698999881744385,0.05040000006556511,0.350600004196167,0.8217999935150146
ERR9963791_1782184,Extracellular,Signal peptide,Soluble,0.1080000028014183,0.08640000224113464,0.798799991607666,0.053599998354911804,0.16290000081062317,0.07699999958276749,0.08550000190734863,0.1657000035047531,0.1281999945640564,0.004000000189989805,0.43869999051094055,0.06780000030994415,0.2648000121116638,0.7576000094413757
KAL2018089.1,Extracellular,Signal peptide,Soluble,0.11069999635219574,0.03020000085234642,0.9790999889373779,0.02630000002682209,0.08810000121593475,0.008999999612569809,0.09679999947547913,0.09369999915361404,0.057999998331069946,0.0010999999940395355,0.3294999897480011,0.030300000682473183,0.16580000519752502,0.8889999985694885
RLI42440.1,Cytoplasm,,Soluble,0.5562000274658203,0.3262999951839447,0.05090000107884407,0.20900000631809235,0.16670000553131104,0.08089999854564667,0.35679998993873596,0.3968000113964081,0.2800999879837036,0.18250000476837158,0.44699999690055847,0.1673000007867813,0.0544000007212162,0.7597000002861023
XDS72785.1,Extracellular,Signal peptide,Soluble,0.22169999778270721,0.13189999759197235,0.9056000113487244,0.03579999879002571,0.16930000483989716,0.007600000128149986,0.374099999666214,0.5461999773979187,0.42640000581741333,0.0010999999940395355,0.4560999870300293,0.0544000007212162,0.2498999983072281,0.8007000088691711
UNZ81746.1,Cytoplasm,,Soluble,0.6474999785423279,0.22709999978542328,0.22509999573230743,0.10580000281333923,0.2583000063896179,0.04699999839067459,0.09380000084638596,0.23469999432563782,0.27300000190734863,0.1785999983549118,0.5753999948501587,0.10779999941587448,0.09380000084638596,0.794700026512146
WP_111881932.1,Extracellular,Signal peptide,Soluble,0.20960000157356262,0.18080000579357147,0.7358999848365784,0.06549999862909317,0.15139999985694885,0.030500000342726707,0.07980000227689743,0.12049999833106995,0.08250000327825546,0.00279999990016222,0.3587000072002411,0.04879999905824661,0.5315999984741211,0.7961000204086304
WP_041846030.1,Cytoplasm,Nuclear localization signal|Nuclear export signal,Soluble,0.8378000259399414,0.46299999952316284,0.10199999809265137,0.2623000144958496,0.3003999888896942,0.08320000022649765,0.20229999721050262,0.2361000031232834,0.16830000281333923,0.09099999815225601,0.4120999872684479,0.09070000052452087,0.10400000214576721,0.8360999822616577
WP_149259982.1,Extracellular,,Soluble,0.24480000138282776,0.09939999878406525,0.8859000205993652,0.043299999088048935,0.47049999237060547,0.06440000236034393,0.0908999964594841,0.09000000357627869,0.09380000084638596,0.0003000000142492354,0.29660001397132874,0.05570000037550926,0.3564000129699707,0.782800018787384
ACC95208.1,Extracellular,Signal peptide,Soluble,0.18610000610351562,0.09009999781847,0.8091999888420105,0.03709999844431877,0.17749999463558197,0.04360000044107437,0.11819999665021896,0.21459999680519104,0.14980000257492065,0.004999999888241291,0.3167000114917755,0.04690000042319298,0.275299996137619,0.8463000059127808
WP_012212294.1,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.7228000164031982,0.611299991607666,0.23849999904632568,0.2632000148296356,0.14350000023841858,0.14319999516010284,0.09910000115633011,0.15139999985694885,0.09969999641180038,0.0348999984562397,0.3847000002861023,0.06369999796152115,0.15129999816417694,0.8604999780654907
ACS47609.1,Cytoplasm,Nuclear localization signal|Nuclear export signal,Soluble,0.7749999761581421,0.44359999895095825,0.17890000343322754,0.258899986743927,0.27900001406669617,0.0414000004529953,0.10339999943971634,0.33230000734329224,0.1858000010251999,0.025699999183416367,0.40059998631477356,0.04780000075697899,0.15469999611377716,0.8700000047683716
EUC55453.1,Extracellular,Signal peptide,Soluble,0.20029999315738678,0.053599998354911804,0.9200000166893005,0.17430000007152557,0.05869999900460243,0.032499998807907104,0.1875,0.42489999532699585,0.19689999520778656,0.041200000792741776,0.2321999967098236,0.12870000302791595,0.1615999937057495,0.8149999976158142
XP_018835592.1,Cytoplasm,Nuclear localization signal,Soluble,0.6539999842643738,0.4885999858379364,0.12389999628067017,0.25049999356269836,0.07249999791383743,0.5723999738693237,0.29490000009536743,0.12610000371932983,0.04619999974966049,0.06199999898672104,0.2732999920845032,0.16099999845027924,0.08609999716281891,0.8312000036239624
E8U721,Extracellular,Signal peptide,Soluble,0.24459999799728394,0.1006999984383583,0.920799970626831,0.2150000035762787,0.17350000143051147,0.028599999845027924,0.13420000672340393,0.24889999628067017,0.24120000004768372,0.0017999999690800905,0.45260000228881836,0.09489999711513519,0.5309000015258789,0.642300009727478
BAC11357.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Peripheral|Transmembrane,0.25099998712539673,0.09000000357627869,0.17659999430179596,0.2680000066757202,0.3124000132083893,0.008700000122189522,0.891700029373169,0.39739999175071716,0.5475999712944031,0.032999999821186066,0.7249000072479248,0.7572000026702881,0.46059998869895935,0.28060001134872437
BAC76623.1,Endoplasmic reticulum,Signal peptide,Soluble,0.20090000331401825,0.07289999723434448,0.45669999718666077,0.3190999925136566,0.1257999986410141,0.0019000000320374966,0.8191999793052673,0.3257000148296356,0.21469999849796295,0.03530000150203705,0.38350000977516174,0.16329999268054962,0.32280001044273376,0.758899986743927
BAD96444.1,Endoplasmic reticulum,Signal peptide,Soluble,0.22390000522136688,0.08420000225305557,0.42149999737739563,0.31130000948905945,0.13449999690055847,0.002400000113993883,0.7171000242233276,0.3418000042438507,0.1754000037908554,0.039400000125169754,0.3982999920845032,0.16009999811649323,0.2863999903202057,0.7687000036239624
BAD96561.1,Endoplasmic reticulum,Transmembrane domain,Transmembrane,0.19900000095367432,0.1348000019788742,0.041200000792741776,0.2004999965429306,0.4731000065803528,0.12919999659061432,0.8690999746322632,0.2021999955177307,0.26159998774528503,0.11150000244379044,0.4884999990463257,0.8949000239372253,0.809499979019165,0.20559999346733093
BAD12779.1,Endoplasmic reticulum|Lysosome/Vacuole,Signal peptide,Peripheral,0.2190999984741211,0.14890000224113464,0.31700000166893005,0.09730000048875809,0.24390000104904175,0.01080000028014183,0.7128999829292297,0.6252999901771545,0.39149999618530273,0.0032999999821186066,0.7441999912261963,0.3662000000476837,0.19290000200271606,0.4262000024318695
NP_999411.2,Endoplasmic reticulum,Signal peptide,Soluble,0.20029999315738678,0.0794999971985817,0.42899999022483826,0.37560001015663147,0.10270000249147415,0.0024999999441206455,0.8083999752998352,0.22190000116825104,0.15080000460147858,0.019200000911951065,0.3549000024795532,0.10649999976158142,0.326200008392334,0.8073999881744385
AQT33900.1,Endoplasmic reticulum,Signal peptide,Soluble,0.2076999992132187,0.08020000159740448,0.42730000615119934,0.36550000309944153,0.10339999943971634,0.0026000000070780516,0.8112000226974487,0.22370000183582306,0.15919999778270721,0.020400000736117363,0.3598000109195709,0.1023000031709671,0.3594000041484833,0.8075000047683716
BAA84995.1,Extracellular,Signal peptide,Soluble,0.2619999945163727,0.03920000046491623,0.7975999712944031,0.21850000321865082,0.10180000215768814,0.0013000000035390258,0.305400013923645,0.37630000710487366,0.1370999962091446,0.002099999925121665,0.4528999924659729,0.18690000474452972,0.2863999903202057,0.7833999991416931
ADF43463.1,Cell membrane,,Lipid anchor|Soluble,0.16519999504089355,0.04969999939203262,0.5827000141143799,0.6467999815940857,0.05820000171661377,0.002899999963119626,0.20250000059604645,0.22660000622272491,0.12759999930858612,0.010700000450015068,0.12470000237226486,0.24250000715255737,0.9539999961853027,0.6335999965667725
XP_011550080.2,Cytoplasm,,Soluble,0.704200029373169,0.19660000503063202,0.24629999697208405,0.2442999929189682,0.1712000072002411,0.020899999886751175,0.19920000433921814,0.2345000058412552,0.20059999823570251,0.029899999499320984,0.3573000133037567,0.17829999327659607,0.1597999930381775,0.8377000093460083
ADD97150.1,Endoplasmic reticulum,Signal peptide,Soluble,0.20909999310970306,0.04470000043511391,0.5521000027656555,0.250900000333786,0.11959999799728394,0.006099999882280827,0.8307999968528748,0.25769999623298645,0.10679999738931656,0.02850000001490116,0.31859999895095825,0.1143999993801117,0.27129998803138733,0.7996000051498413
ADF43494.1,Extracellular,Signal peptide,Soluble,0.12430000305175781,0.020899999886751175,0.9136000275611877,0.12520000338554382,0.12600000202655792,0.002899999963119626,0.1445000022649765,0.3650999963283539,0.07509999722242355,0.00019999999494757503,0.4424999952316284,0.13899999856948853,0.09870000183582306,0.8349000215530396
AAU00159.1,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6018000245094299,0.23170000314712524,0.41190001368522644,0.21969999372959137,0.3488999903202057,0.2646999955177307,0.30559998750686646,0.10589999705553055,0.06080000102519989,0.24230000376701355,0.5044999718666077,0.1485999971628189,0.1518000066280365,0.79830002784729
WP_269305865.1,Cytoplasm,Nuclear localization signal,Soluble,0.7990000247955322,0.23770000040531158,0.3425000011920929,0.14110000431537628,0.13259999454021454,0.07280000299215317,0.13279999792575836,0.3779999911785126,0.23970000445842743,0.011900000274181366,0.4052000045776367,0.11169999837875366,0.12759999930858612,0.7962999939918518
ADF43459.1,Endoplasmic reticulum,Signal peptide,Soluble,0.2092999964952469,0.04500000178813934,0.5497999787330627,0.25870001316070557,0.12250000238418579,0.006000000052154064,0.8345000147819519,0.266400009393692,0.11140000075101852,0.02850000001490116,0.3382999897003174,0.11460000276565552,0.27959999442100525,0.7922000288963318
BAC36707.1,Endoplasmic reticulum,Signal peptide,Soluble,0.21799999475479126,0.07029999792575836,0.45159998536109924,0.367000013589859,0.14300000667572021,0.003100000089034438,0.8379999995231628,0.35269999504089355,0.181099995970726,0.0478999987244606,0.373199999332428,0.17669999599456787,0.30379998683929443,0.7502999901771545
XP_022828343.1,Extracellular|Endoplasmic reticulum,Signal peptide,Soluble,0.14910000562667847,0.04500000178813934,0.6342999935150146,0.2635999917984009,0.09709999710321426,0.006099999882280827,0.7692999839782715,0.31470000743865967,0.15770000219345093,0.04309999942779541,0.31520000100135803,0.07540000230073929,0.3230000138282776,0.8259999752044678
ADF43469.1,Extracellular,Signal peptide,Soluble,0.32280001044273376,0.05590000003576279,0.6945000290870667,0.2906000018119812,0.06610000133514404,0.0027000000700354576,0.451200008392334,0.210099995136261,0.09510000050067902,0.020500000566244125,0.4542999863624573,0.12870000302791595,0.23579999804496765,0.7918000221252441
AAC39258.1,Endoplasmic reticulum,Signal peptide,Soluble,0.20010000467300415,0.06750000268220901,0.5480999946594238,0.3197000026702881,0.11580000072717667,0.0017000000225380063,0.7540000081062317,0.37400001287460327,0.23180000483989716,0.01640000008046627,0.3862000107765198,0.10289999842643738,0.4343000054359436,0.7975999712944031
AAF64156.1,Extracellular,Signal peptide,Soluble,0.15860000252723694,0.10620000213384628,0.5067999958992004,0.07079999893903732,0.42080000042915344,0.09969999641180038,0.30329999327659607,0.17350000143051147,0.09790000319480896,0.0010000000474974513,0.5507000088691711,0.1696999967098236,0.19979999959468842,0.6384999752044678
BBC47797.1,Extracellular,Signal peptide,Soluble,0.11949999630451202,0.022299999371170998,0.9603999853134155,0.07819999754428864,0.06539999693632126,0.034699998795986176,0.08950000256299973,0.11969999969005585,0.0731000006198883,0.0017000000225380063,0.34880000352859497,0.059300001710653305,0.21570000052452087,0.8306000232696533
AAH05989.1,Extracellular,Signal peptide,Soluble,0.21960000693798065,0.09769999980926514,0.8647000193595886,0.28029999136924744,0.23229999840259552,0.018400000408291817,0.35040000081062317,0.492900013923645,0.38370001316070557,0.0019000000320374966,0.5491999983787537,0.08330000191926956,0.2655999958515167,0.7745000123977661
AEE61324.1,Extracellular,Signal peptide,Soluble,0.19200000166893005,0.08720000088214874,0.9071000218391418,0.037700001150369644,0.06260000169277191,0.00279999990016222,0.17890000343322754,0.2689000070095062,0.10320000350475311,0.00279999990016222,0.2662000060081482,0.032600000500679016,0.17339999973773956,0.8478000164031982
C7YUZ1,Extracellular,Signal peptide,Soluble,0.11500000208616257,0.06279999762773514,0.9225000143051147,0.03959999978542328,0.06769999861717224,0.004699999932199717,0.14079999923706055,0.14409999549388885,0.09359999746084213,0.0027000000700354576,0.2953999936580658,0.02239999920129776,0.23810000717639923,0.8432999849319458
P81139.1,Extracellular,Signal peptide,Soluble,0.3255000114440918,0.1777999997138977,0.8467000126838684,0.48829999566078186,0.30709999799728394,0.12620000541210175,0.20999999344348907,0.39089998602867126,0.2858999967575073,0.023499999195337296,0.5309000015258789,0.05570000037550926,0.3212999999523163,0.7930999994277954
AAB35488.2,Extracellular,Signal peptide,Soluble,0.18029999732971191,0.04910000041127205,0.8695999979972839,0.27469998598098755,0.08100000023841858,0.004900000058114529,0.22360000014305115,0.3700999915599823,0.09989999979734421,0.00559999980032444,0.4503999948501587,0.2224999964237213,0.5530999898910522,0.6898000240325928
KIX06614.1,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.8116000294685364,0.5209000110626221,0.09049999713897705,0.10450000315904617,0.058800000697374344,0.02250000089406967,0.048700001090765,0.1868000030517578,0.09489999711513519,0.016499999910593033,0.3257000148296356,0.09449999779462814,0.04809999838471413,0.869700014591217
SRR13979362_3177,Extracellular,Signal peptide,Soluble,0.179299995303154,0.11379999667406082,0.8665000200271606,0.048500001430511475,0.15719999372959137,0.026900000870227814,0.17069999873638153,0.41679999232292175,0.23659999668598175,0.009600000455975533,0.4551999866962433,0.05180000141263008,0.257999986410141,0.8012999892234802
QHJ89899.1,Cytoplasm,Nuclear localization signal,Soluble,0.7462999820709229,0.48330000042915344,0.10339999943971634,0.08640000224113464,0.08739999681711197,0.02410000003874302,0.049400001764297485,0.23090000450611115,0.13500000536441803,0.008200000040233135,0.3176000118255615,0.12939999997615814,0.05460000038146973,0.8364999890327454
QEE79631.1,Cytoplasm|Nucleus,Nuclear localization signal,Soluble,0.6467000246047974,0.5026000142097473,0.10530000180006027,0.2321999967098236,0.06610000133514404,0.5504999756813049,0.33719998598098755,0.11500000208616257,0.05609999969601631,0.028699999675154686,0.24639999866485596,0.20200000703334808,0.0860000029206276,0.8180999755859375
QEE79630.1,Cytoplasm|Nucleus,,Soluble,0.5946000218391418,0.5231999754905701,0.10260000079870224,0.17260000109672546,0.07859999686479568,0.4799000024795532,0.2386000007390976,0.18129999935626984,0.033799998462200165,0.05420000106096268,0.25110000371932983,0.1842000037431717,0.08879999816417694,0.8255000114440918
XAQ58225.1,Extracellular,Signal peptide,Soluble,0.14650000631809235,0.036400001496076584,0.9638000130653381,0.033900000154972076,0.08879999816417694,0.009499999694526196,0.0723000019788742,0.07890000194311142,0.050200000405311584,0.0008999999845400453,0.3799000084400177,0.033900000154972076,0.24779999256134033,0.8787999749183655
BAI99230.2,Extracellular,Signal peptide,Soluble,0.18369999527931213,0.11029999703168869,0.8985000252723694,0.052299998700618744,0.17820000648498535,0.06939999759197235,0.1785999983549118,0.06650000065565109,0.06499999761581421,0.000699999975040555,0.4097000062465668,0.058400001376867294,0.3977000117301941,0.7218000292778015
SRR14099998_4346,Extracellular,Signal peptide,Soluble,0.1777999997138977,0.14100000262260437,0.8873000144958496,0.04410000145435333,0.23199999332427979,0.05649999901652336,0.18490000069141388,0.1956000030040741,0.20309999585151672,0.0017999999690800905,0.42419999837875366,0.038100000470876694,0.47859999537467957,0.8163999915122986
AKZ20828.1,Cytoplasm,,Peripheral|Soluble,0.6169000267982483,0.30660000443458557,0.4790000021457672,0.15790000557899475,0.2678000032901764,0.20800000429153442,0.40959998965263367,0.4399999976158142,0.5360000133514404,0.05429999902844429,0.6244000196456909,0.12960000336170197,0.2037999927997589,0.7272999882698059
A0A1E1FNX8,Extracellular,Signal peptide,Soluble,0.09610000252723694,0.3569999933242798,0.864300012588501,0.052299998700618744,0.24719999730587006,0.05550000071525574,0.38749998807907104,0.1354999989271164,0.1647000014781952,0.006399999838322401,0.574999988079071,0.08399999886751175,0.15000000596046448,0.7717999815940857
L0EF70,Cytoplasm,Nuclear localization signal,Soluble,0.8751999735832214,0.33970001339912415,0.0877000018954277,0.04910000041127205,0.15880000591278076,0.08569999784231186,0.13519999384880066,0.11829999834299088,0.17790000140666962,0.04039999842643738,0.366100013256073,0.11509999632835388,0.08500000089406967,0.826200008392334
ALS54749.1,Cytoplasm,Nuclear localization signal,Soluble,0.7689999938011169,0.4413999915122986,0.3154999911785126,0.08910000324249268,0.2953000068664551,0.07440000027418137,0.1421000063419342,0.16169999539852142,0.10909999907016754,0.021700000390410423,0.4410000145435333,0.1023000031709671,0.12839999794960022,0.7918000221252441
OK558825.1,Extracellular,Signal peptide,Soluble,0.15549999475479126,0.0917000025510788,0.8303999900817871,0.09480000287294388,0.19110000133514404,0.06949999928474426,0.09809999912977219,0.2313999980688095,0.13660000264644623,0.0017000000225380063,0.257999986410141,0.03400000184774399,0.2994000017642975,0.8671000003814697
B2NHN2,Extracellular,Signal peptide,Soluble,0.10920000076293945,0.040699999779462814,0.9692000150680542,0.06539999693632126,0.06019999831914902,0.024299999698996544,0.11180000007152557,0.23399999737739563,0.08649999648332596,0.00139999995008111,0.31630000472068787,0.05209999904036522,0.23989999294281006,0.86080002784729
O82950,Extracellular,Signal peptide,Soluble,0.11590000241994858,0.22709999978542328,0.7915999889373779,0.09769999980926514,0.18289999663829803,0.007899999618530273,0.4000000059604645,0.22679999470710754,0.2728999853134155,0.0035000001080334187,0.4242999851703644,0.13570000231266022,0.16290000081062317,0.76910001039505
Q6UFW4,Extracellular,Signal peptide,Soluble,0.2012999951839447,0.13860000669956207,0.7538999915122986,0.09790000319480896,0.2345000058412552,0.009499999694526196,0.3278999924659729,0.27309998869895935,0.2029999941587448,0.0013000000035390258,0.30250000953674316,0.11349999904632568,0.13660000264644623,0.8288000226020813
Q0KCI0,Cytoplasm,,Peripheral|Soluble,0.4442000091075897,0.12439999729394913,0.46709999442100525,0.2953999936580658,0.5194000005722046,0.11129999905824661,0.15109999477863312,0.3783000111579895,0.4246000051498413,0.05990000069141388,0.767799973487854,0.08380000293254852,0.20489999651908875,0.6148999929428101
Q51871,Extracellular,Signal peptide,Soluble,0.10010000318288803,0.1526000052690506,0.8618000149726868,0.07209999859333038,0.1932000070810318,0.03739999979734421,0.09070000052452087,0.11089999973773956,0.08950000256299973,0.0005000000237487257,0.48579999804496765,0.03840000182390213,0.20550000667572021,0.8557000160217285
Q939Q9,Extracellular,Signal peptide,Soluble,0.0737999975681305,0.12950000166893005,0.9143999814987183,0.07199999690055847,0.24869999289512634,0.07479999959468842,0.30799999833106995,0.1981000006198883,0.19380000233650208,0.0010000000474974513,0.4878000020980835,0.1662999987602234,0.13809999823570251,0.697700023651123
Q0K4D5,Cytoplasm,,Soluble,0.5364999771118164,0.08240000158548355,0.37869998812675476,0.15790000557899475,0.3239000141620636,0.01730000041425228,0.17409999668598175,0.3160000145435333,0.5098000168800354,0.02019999921321869,0.5717999935150146,0.10610000044107437,0.3555999994277954,0.7240999937057495
WAT79796.1,Extracellular,Signal peptide,Soluble,0.09929999709129333,0.3682999908924103,0.8726999759674072,0.053599998354911804,0.2387000024318695,0.047200001776218414,0.35679998993873596,0.1396999955177307,0.13930000364780426,0.004399999976158142,0.5670999884605408,0.08489999920129776,0.13660000264644623,0.7712000012397766
A4UZ11,Extracellular,Signal peptide,Peripheral|Soluble,0.14249999821186066,0.12139999866485596,0.8011000156402588,0.18459999561309814,0.22110000252723694,0.1923000067472458,0.521399974822998,0.34380000829696655,0.12970000505447388,0.009800000116229057,0.6611999869346619,0.21690000593662262,0.1834000051021576,0.604200005531311
A4UZ13,Extracellular,Signal peptide,Peripheral|Soluble,0.2567000091075897,0.249099999666214,0.8044999837875366,0.09939999878406525,0.13840000331401825,0.06270000338554382,0.45570001006126404,0.45969998836517334,0.37049999833106995,0.0017000000225380063,0.6940000057220459,0.18440000712871552,0.1720000058412552,0.6525999903678894
B0FLR6,Extracellular,Signal peptide,Soluble,0.1598999947309494,0.06589999794960022,0.9244999885559082,0.05609999969601631,0.179299995303154,0.012000000104308128,0.17239999771118164,0.03739999979734421,0.053199999034404755,0.0005000000237487257,0.48559999465942383,0.04309999942779541,0.07329999655485153,0.8654000163078308
ANG60415.1,Cytoplasm,Nuclear export signal,Soluble,0.6996999979019165,0.38179999589920044,0.10130000114440918,0.15469999611377716,0.2117999941110611,0.2791000008583069,0.11720000207424164,0.34850001335144043,0.1307000070810318,0.18369999527931213,0.47350001335144043,0.06889999657869339,0.08980000019073486,0.7968000173568726
AAD22743.1,Nucleus,,Soluble,0.34060001373291016,0.4431000053882599,0.15520000457763672,0.4065000116825104,0.43160000443458557,0.05009999871253967,0.08590000122785568,0.3594000041484833,0.16519999504089355,0.04729999974370003,0.5992000102996826,0.18960000574588776,0.1745000034570694,0.6502000093460083
ACY56506.1,Cytoplasm,Nuclear localization signal,Soluble,0.642300009727478,0.4050999879837036,0.2809000015258789,0.322299987077713,0.10840000212192535,0.18549999594688416,0.148499995470047,0.34209999442100525,0.2273000031709671,0.2639000117778778,0.5022000074386597,0.07530000060796738,0.0997999981045723,0.7752000093460083
SRR5583254_6888706,Extracellular,Signal peptide,Soluble,0.1477999985218048,0.09359999746084213,0.8877000212669373,0.0731000006198883,0.20509999990463257,0.03759999945759773,0.12489999830722809,0.2175000011920929,0.11410000175237656,0.008299999870359898,0.40400001406669617,0.08669999986886978,0.23520000278949738,0.8188999891281128
SRR14117419_527984,Extracellular,Signal peptide,Soluble,0.25519999861717224,0.12200000137090683,0.8241000175476074,0.09690000116825104,0.12319999933242798,0.011800000444054604,0.3441999852657318,0.15620000660419464,0.27709999680519104,0.000699999975040555,0.4174000024795532,0.10199999809265137,0.1728000044822693,0.7527999877929688
SRR14362172_4989,Extracellular,Signal peptide,Soluble,0.2606000006198883,0.05609999969601631,0.928600013256073,0.11079999804496765,0.08799999952316284,0.03420000150799751,0.10220000147819519,0.40220001339912415,0.12129999697208405,0.003700000001117587,0.30090001225471497,0.04309999942779541,0.36090001463890076,0.8465999960899353
SRR14527628_79383,Extracellular,Signal peptide,Soluble,0.18700000643730164,0.12720000743865967,0.8424000144004822,0.07699999958276749,0.4018999934196472,0.015200000256299973,0.13989999890327454,0.22499999403953552,0.13619999587535858,0.0007999999797903001,0.44429999589920044,0.039500001817941666,0.3772999942302704,0.8317000269889832
SRR14574980_43392,Extracellular,Signal peptide,Soluble,0.2660999894142151,0.13590000569820404,0.8367999792098999,0.156700000166893,0.0689999982714653,0.20499999821186066,0.2702000141143799,0.3605000078678131,0.47859999537467957,0.022199999541044235,0.38670000433921814,0.13369999825954437,0.14900000393390656,0.7802000045776367
SRR14576916_391095,Extracellular,Signal peptide,Soluble,0.1031000018119812,0.10249999910593033,0.6085000038146973,0.03790000081062317,0.29260000586509705,0.10729999840259552,0.06790000200271606,0.11379999667406082,0.04479999840259552,0.004800000227987766,0.3151000142097473,0.09529999643564224,0.3052999973297119,0.7832000255584717
SRR14695722_75236,Extracellular,Signal peptide,Soluble,0.11129999905824661,0.06270000338554382,0.9391000270843506,0.05339999869465828,0.2222999930381775,0.062300000339746475,0.08959999680519104,0.09459999948740005,0.08529999852180481,0.002199999988079071,0.48089998960494995,0.06629999727010727,0.21960000693798065,0.7703999876976013
SRR14802574_702608,Extracellular,Signal peptide,Soluble,0.37059998512268066,0.14669999480247498,0.8517000079154968,0.1598999947309494,0.0640999972820282,0.029899999499320984,0.08060000091791153,0.05770000070333481,0.21969999372959137,0.009600000455975533,0.31290000677108765,0.16429999470710754,0.4950000047683716,0.651199996471405
SRR14865845_60467,Extracellular,Signal peptide,Soluble,0.20630000531673431,0.19120000302791595,0.8226000070571899,0.09300000220537186,0.1550000011920929,0.03550000116229057,0.2240000069141388,0.24660000205039978,0.24459999799728394,0.0027000000700354576,0.3928000032901764,0.03720000013709068,0.4293999969959259,0.83160001039505
SRR14954404_30870,Extracellular,Signal peptide,Soluble,0.298799991607666,0.15230000019073486,0.8270999789237976,0.10939999669790268,0.0681999996304512,0.020899999886751175,0.11289999634027481,0.27799999713897705,0.2524999976158142,0.004600000102072954,0.391400009393692,0.0494999997317791,0.34529998898506165,0.815500020980835
SRR1523874_4491,Extracellular,Signal peptide,Soluble,0.20589999854564667,0.16590000689029694,0.838699996471405,0.10949999839067459,0.16089999675750732,0.15049999952316284,0.15559999644756317,0.14970000088214874,0.2273000031709671,0.0034000000450760126,0.35760000348091125,0.04340000078082085,0.35280001163482666,0.8363000154495239
SRR15371989_72478,Extracellular,Signal peptide,Soluble,0.1054999977350235,0.12399999797344208,0.7684999704360962,0.0722000002861023,0.17810000479221344,0.04659999907016754,0.03530000150203705,0.08609999716281891,0.0640999972820282,0.014700000174343586,0.3425000011920929,0.06509999930858612,0.30469998717308044,0.8190000057220459
SRR15430510_32059,Extracellular,Signal peptide,Soluble,0.18690000474452972,0.1421000063419342,0.8901000022888184,0.10130000114440918,0.21570000052452087,0.04830000177025795,0.20499999821186066,0.18230000138282776,0.2012999951839447,0.0027000000700354576,0.2786000072956085,0.04019999876618385,0.34689998626708984,0.8650000095367432
SRR15458308_127373,Extracellular,Signal peptide,Soluble,0.11100000143051147,0.04659999907016754,0.7336999773979187,0.09730000048875809,0.17000000178813934,0.062300000339746475,0.04569999873638153,0.09040000289678574,0.062199998646974564,0.005100000184029341,0.22619999945163727,0.08190000057220459,0.6410999894142151,0.6916999816894531
SRR16759749_268810,Extracellular,Signal peptide,Soluble,0.1527000069618225,0.12540000677108765,0.8797000050544739,0.09839999675750732,0.21879999339580536,0.027699999511241913,0.1574999988079071,0.20020000636577606,0.16699999570846558,0.0007999999797903001,0.25200000405311584,0.03590000048279762,0.38999998569488525,0.8141999840736389
SRR16950703_360364,Extracellular,Signal peptide,Soluble,0.16910000145435333,0.07680000364780426,0.9138000011444092,0.09239999949932098,0.13420000672340393,0.03680000081658363,0.054999999701976776,0.14830000698566437,0.10740000009536743,0.006599999964237213,0.37229999899864197,0.08460000157356262,0.21199999749660492,0.7828999757766724
SRR17041388_347861,Extracellular,Signal peptide,Soluble,0.421099990606308,0.20759999752044678,0.7746999859809875,0.20160000026226044,0.0786999985575676,0.05689999833703041,0.19769999384880066,0.10540000349283218,0.33970001339912415,0.006000000052154064,0.43380001187324524,0.21310000121593475,0.659500002861023,0.4948999881744385
SRR17295761_37586,Extracellular,Signal peptide,Soluble,0.21490000188350677,0.06270000338554382,0.9409999847412109,0.0640999972820282,0.30230000615119934,0.11100000143051147,0.29330000281333923,0.19280000030994415,0.1386999934911728,0.000699999975040555,0.40380001068115234,0.07580000162124634,0.31459999084472656,0.6920999884605408
SRR17828879_219644,Extracellular,Signal peptide,Soluble,0.13989999890327454,0.14270000159740448,0.7993999719619751,0.11819999665021896,0.06369999796152115,0.0737999975681305,0.04580000042915344,0.13449999690055847,0.1777999997138977,0.05350000038743019,0.34360000491142273,0.0820000022649765,0.23240000009536743,0.8127999901771545
